ID, STARTLOCATION,STARTREGION,AGGREGATEDTYPE,MONEYEARNED,DISTANCE,startDayOfWeek,CHARITYNAME,EMISSIONSSAVED,STARTTIME
17032,"Liverpool","England","Bike","0.70",14,"TUESDAY","Viva con Agua",1500.534,15
10533,"Birmingham","England","Run","0.40",8,"SATURDAY","Viva con Agua",850.3525716178468,7
6272,"Lisburn","North Ireland","Bike","0.29",6,"SUNDAY","Tafel Deutschland",632.0621762362141,15
12268,"Newcastle upon Tyne","England","Run","0.08",1,"MONDAY","Viva con Agua",132.55193189709246,10
6556,"City of London","England","Bike","1.14",23,"SUNDAY","Tafel Deutschland",2421.9853743567105,11
4914,"Birmingham","England","Run","0.29",6,"FRIDAY","Tafel Deutschland",628.4446978424281,16
17037,"Leeds","England","Run","0.56",11,"WEDNESDAY","Tafel Deutschland",1187.025,5
10534,"Birmingham","England","Run","0.36",7,"SATURDAY","Viva con Agua",768.7569321961433,9
12331,"Newcastle upon Tyne","England","Run","0.11",1,"SATURDAY","Deutsche Sporthilfe",110.63507208450609,7
6558,"City of London","England","Bike","1.22",25,"SUNDAY","Viva con Agua",2583.6392430001533,12
6292,"Dundee","Scotland","Bike","0.46",9,"WEDNESDAY","Viva con Agua",980.4630347516285,17
4926,"City of London","England","Run","0.32",6,"TUESDAY","Die Arche",669.6519955972384,15
17047,"Leeds","England","Run","0.71",14,"TUESDAY","Tafel Deutschland",1522.164,6
10542,"Brighton and Hove","England","Bike","0.34",7,"WEDNESDAY","Tafel Deutschland",718.0232739764232,16
6559,"Brighton and Hove","England","Bike","2.72",54,"SUNDAY","Die Arche",5712.926530489627,11
12344,"City of London","England","Run","0.13",1,"SATURDAY","Deutsche Sporthilfe",136.50676694138218,10
4939,"Birmingham","England","Run","0.30",6,"FRIDAY","Die Arche",648.4112495184806,16
17089,"Sheffield","England","Bike","0.56",11,"TUESDAY","Die Arche",1165.6155,15
10585,"City of London","England","Run","0.40",8,"FRIDAY","Tafel Deutschland",860.95622328878,4
6295,"Dundee","Scotland","Bike","0.50",10,"WEDNESDAY","Viva con Agua",1058.6282126335716,17
6560,"Bristol","England","Bike","1.11",22,"SUNDAY","Viva con Agua",2326.7447498551583,13
12345,"City of London","England","Run","0.13",1,"SATURDAY","Deutsche Sporthilfe",135.20598218446509,10
4941,"Manchester","England","Run","0.28",6,"FRIDAY","Die Arche",613.1258556689392,17
17140,"Leeds","England","Run","0.59",12,"TUESDAY","Viva con Agua",1269.009,16
10598,"City of London","England","Bike","0.40",8,"SUNDAY","Tafel Deutschland",842.5412611738606,17
6561,"Manchester","England","Bike","1.59",32,"SUNDAY","Die Arche",3343.060378100734,12
12354,"City of London","England","Run","0.13",1,"SATURDAY","Deutsche Sporthilfe",133.44845210699316,12
4982,"Coventry","England","Run","0.28",6,"SATURDAY","Tafel Deutschland",606.5972647317428,16
17141,"Sunderland","England","Run","0.53",11,"TUESDAY","Viva con Agua",1111.9605,6
6299,"Bangor","Wales","Bike","1.23",25,"SATURDAY","Die Arche",2604.992141553793,17
10662,"City of London","England","Run","0.33",7,"SATURDAY","Viva con Agua",696.5470132964135,19
6564,"City of London","England","Bike","1.79",36,"SATURDAY","Tafel Deutschland",3750.8559697955543,12
12365,"Liverpool","England","Bike","0.07",1,"SATURDAY","Die Arche",74.58412773669312,16
17158,"Leeds","England","Run","0.59",12,"WEDNESDAY","Viva con Agua",1267.602,18
4991,"City of London","England","Run","0.30",6,"TUESDAY","Tafel Deutschland",649.1508393934005,14
10664,"City of London","England","Run","0.39",8,"SUNDAY","Viva con Agua",819.1258603631987,14
6565,"Leeds","England","Bike","1.00",20,"SATURDAY","Viva con Agua",2101.6533545688703,13
12368,"Leeds","England","Run","0.27",3,"SATURDAY","Deutsche Sporthilfe",286.0780374900501,20
6346,"Glasgow","Scotland","Bike","0.67",13,"SUNDAY","Viva con Agua",1410.738762367531,10
17159,"Leeds","England","Run","0.59",12,"SUNDAY","Viva con Agua",1268.8305,11
5010,"City of London","England","Run","0.32",6,"WEDNESDAY","Die Arche",667.26421807677,13
10668,"City of London","England","Run","0.38",8,"FRIDAY","Die Arche",801.4590556450679,19
12369,"St. Albans","England","Run","0.08",1,"FRIDAY","Tafel Deutschland",137.1498164339828,18
6566,"Southampton","England","Bike","4.79",96,"SATURDAY","Viva con Agua",10050.737472474773,11
17188,"Chester","England","Bike","0.56",11,"THURSDAY","Viva con Agua",1205.694,17
5036,"Preston","England","Run","0.28",6,"SUNDAY","Tafel Deutschland",616.8768782372691,18
10682,"Coventry","England","Bike","0.38",8,"SATURDAY","Die Arche",790.4925503060341,17
12382,"St. Albans","England","Run","0.08",1,"TUESDAY",,150.2554105244448,11
6347,"Cardiff","Wales","Bike","1.19",24,"SUNDAY","Viva con Agua",2509.943351102481,8
6569,"Manchester","England","Bike","1.72",35,"SATURDAY","Die Arche",3638.107490768922,13
17201,"Portsmouth","England","Run","0.53",11,"MONDAY","Viva con Agua",1119.3735,15
10683,"Leeds","England","Run","0.35",7,"SUNDAY","Tafel Deutschland",746.4562709402837,7
5045,"Cambridge","England","Run","0.32",6,"MONDAY","Die Arche",682.4925890870644,11
12387,"St. Albans","England","Run","0.13",1,"SUNDAY","Deutsche Sporthilfe",139.23427113570472,8
6575,"Manchester","England","Bike","3.00",60,"SUNDAY","Tafel Deutschland",6304.116693094128,11
17220,"Sunderland","England","Run","0.57",12,"SUNDAY","Die Arche",1209.642,17
6348,"Cardiff","Wales","Bike","1.57",31,"MONDAY","Viva con Agua",3294.717244836557,7
10685,"Portsmouth","England","Run","0.35",7,"SATURDAY","Die Arche",751.4229481375445,5
5076,"City of London","England","Run","0.32",6,"THURSDAY",,663.0551852009946,8
12438,"Birmingham","England","Bike","0.04",1,"MONDAY","Viva con Agua",76.54331973628004,10
6576,"Birmingham","England","Bike","0.93",19,"SUNDAY","Tafel Deutschland",1984.1299025202395,12
17341,"Sheffield","England","Run","0.59",12,"THURSDAY","Die Arche",1261.9005,13
10701,"Coventry","England","Run","0.34",7,"SATURDAY","Viva con Agua",745.4347085121765,6
5097,"Birmingham","England","Run","0.28",6,"FRIDAY","Die Arche",593.0446646671819,16
12440,"Birmingham","England","Bike","0.04",1,"MONDAY","Die Arche",77.12776328081506,11
6578,"Leeds","England","Bike","1.71",34,"SUNDAY","Die Arche",3614.8416307790762,13
17355,"Peterborough","England","Bike","0.57",12,"SUNDAY","Die Arche",1210.797,6
6350,"Aberdeen","Scotland","Bike","0.57",12,"THURSDAY","Viva con Agua",1219.773316284081,16
10702,"Coventry","England","Run","0.40",8,"SATURDAY","Die Arche",858.4095126963072,6
12460,"Canterbury","England","Run","0.04",1,"FRIDAY","Viva con Agua",73.35822829596573,16
5101,"Bristol","England","Run","0.30",6,"FRIDAY","Die Arche",649.9753716516326,17
6589,"Leeds","England","Bike","1.44",29,"SATURDAY","Tafel Deutschland",3052.209154924109,12
17370,"City of London","England","Run","0.59",12,"SUNDAY","Die Arche",1265.7855,7
10703,"Liverpool","England","Bike","0.36",7,"SUNDAY","Tafel Deutschland",775.8959556320731,18
6592,"Lincoln","England","Bike","2.77",55,"SATURDAY","Tafel Deutschland",5817.219866244052,13
12461,"Canterbury","England","Bike","0.08",1,"MONDAY","Viva con Agua",153.94415403007847,10
6351,"Aberdeen","Scotland","Bike","0.56",11,"THURSDAY","Viva con Agua",1200.0791779462797,16
5255,"Bristol","England","Run","0.29",6,"FRIDAY","Die Arche",621.8950245627522,13
17371,"City of London","England","Run","0.53",11,"SUNDAY","Viva con Agua",1108.8105,7
10706,"Leeds","England","Bike","0.36",7,"SATURDAY","Viva con Agua",781.6316248352016,17
12485,"Nottingham","England","Bike","0.04",1,"FRIDAY",,75.36600487763091,16
6598,"Southampton","England","Bike","3.25",65,"SATURDAY","Viva con Agua",6828.526547562752,11
5523,"Lancaster","England","Run","0.28",6,"SUNDAY","Die Arche",612.5263334417261,13
17386,"Liverpool","England","Bike","0.54",11,"MONDAY","Viva con Agua",1133.7165,16
10748,"Liverpool","England","Run","0.35",7,"MONDAY","Viva con Agua",751.5846273237539,6
6362,"Newport","Wales","Bike","0.28",6,"SUNDAY","Die Arche",605.9442682291492,7
12496,"Newcastle upon Tyne","England","Bike","0.05",1,"THURSDAY","Tafel Deutschland",108.70784187422284,6
6599,"Portsmouth","England","Bike","2.00",40,"SATURDAY","Viva con Agua",4220.2219805429395,12
17389,"Liverpool","England","Bike","0.56",11,"WEDNESDAY","Viva con Agua",1172.283,16
10749,"Liverpool","England","Run","0.36",7,"SATURDAY","Viva con Agua",776.9670304842755,7
5552,"Leeds","England","Run","0.32",6,"MONDAY","Tafel Deutschland",669.2061902540709,19
12515,"Peterborough","England","Run","0.07",1,"FRIDAY","Viva con Agua",122.93092795610241,15
6601,"Southampton","England","Bike","3.99",80,"SATURDAY","Viva con Agua",8375.19994247884,11
6364,"Newport","Wales","Bike","0.28",6,"SUNDAY",,587.7199007120263,8
17394,"Truro","England","Run","0.71",14,"THURSDAY","Tafel Deutschland",1503.264,15
10750,"Liverpool","England","Run","0.39",8,"SATURDAY","Viva con Agua",823.3225571520771,8
12527,"Birmingham","England","Run","0.05",1,"MONDAY","Viva con Agua",108.20701392177557,16
6605,"Oxford","England","Bike","1.32",26,"SUNDAY",,2770.7765194894328,13
17431,"Birmingham","England","Bike","0.71",14,"WEDNESDAY","Viva con Agua",1516.998,16
5728,"St. Albans","England","Run","0.28",6,"MONDAY","Tafel Deutschland",596.1852612693001,13
10751,"Liverpool","England","Run","0.34",7,"SATURDAY","Die Arche",729.2903352154298,8
12536,"Birmingham","England","Run","0.08",1,"WEDNESDAY","Viva con Agua",147.358142886117,14
6366,"Newport","Wales","Run","0.65",13,"SATURDAY","Die Arche",1369.0691985200262,4
6606,"Manchester","England","Bike","2.31",46,"SATURDAY","Die Arche",4860.360539230492,13
17434,"City of London","England","Run","0.70",14,"SUNDAY","Viva con Agua",1488.165,13
12547,"Liverpool","England","Run","0.07",1,"TUESDAY","Viva con Agua",118.56823181869132,12
10752,"Liverpool","England","Run","0.35",7,"SATURDAY","Tafel Deutschland",745.5474813231626,7
6622,"Sheffield","England","Bike","1.11",22,"SUNDAY","Viva con Agua",2333.3475667692,7
5836,"Birmingham","England","Run","0.32",6,"SUNDAY","Viva con Agua",679.4179262162991,7
17440,"Lincoln","England","Run","0.59",12,"SATURDAY","Die Arche",1261.4175,6
6371,"Cardiff","Wales","Bike","1.70",34,"SUNDAY","Viva con Agua",3584.510357154539,5
12584,"Sheffield","England","Bike","0.17",3,"WEDNESDAY","Tafel Deutschland",305.9494170169873,20
10753,"Liverpool","England","Run","0.35",7,"SATURDAY","Tafel Deutschland",756.165790176034,8
6624,"Sheffield","England","Bike","1.06",21,"SATURDAY",,2219.6671089936967,6
17445,"Lincoln","England","Run","0.59",12,"SUNDAY","Viva con Agua",1264.2735,6
12588,"Bristol","England","Run","0.07",1,"MONDAY","Die Arche",130.98117792269397,18
10755,"Coventry","England","Run","0.34",7,"SATURDAY","Die Arche",740.9846433875572,8
6625,"Sheffield","England","Bike","1.11",22,"SATURDAY","Viva con Agua",2327.0811501797125,5
5850,"Brighton and Hove","England","Bike","0.28",6,"THURSDAY","Tafel Deutschland",579.5706660640366,11
6387,"Edinburgh","Scotland","Bike","0.28",6,"SATURDAY","Tafel Deutschland",593.396405799724,13
17481,"Coventry","England","Run","0.53",11,"MONDAY","Tafel Deutschland",1105.6395,17
12607,"Birmingham","England","Run","0.05",1,"THURSDAY","Tafel Deutschland",108.33526405113102,17
10783,"Sheffield","England","Bike","0.33",7,"THURSDAY","Viva con Agua",685.1614891823671,9
6632,"Sheffield","England","Bike","1.11",22,"SATURDAY","Viva con Agua",2337.718852338398,12
17484,"Westminster","England","Run","0.59",12,"THURSDAY","Die Arche",1260.9345,15
6004,"Sheffield","England","Bike","0.28",6,"WEDNESDAY","Die Arche",600.5369471859802,6
12611,"Nottingham","England","Run","0.08",1,"FRIDAY","Die Arche",156.47942035543932,9
10795,"Wakefield","England","Run","0.34",7,"THURSDAY","Viva con Agua",718.575457405572,18
6660,"City of London","England","Bike","1.57",31,"SUNDAY","Tafel Deutschland",3288.6108603941716,7
6391,"Edinburgh","Scotland","Bike","1.20",24,"SUNDAY","Tafel Deutschland",2530.882511538911,7
17493,"Sunderland","England","Bike","0.56",11,"THURSDAY","Tafel Deutschland",1188.1485,16
12615,"Newcastle upon Tyne","England","Run","0.07",1,"SUNDAY","Die Arche",119.2450685284391,10
10798,"Chichester","England","Run","0.38",8,"FRIDAY","Viva con Agua",791.2393372972899,5
6661,"City of London","England","Bike","1.66",33,"SATURDAY","Tafel Deutschland",3506.916193316718,9
6019,"Leicester","England","Bike","0.30",6,"SATURDAY","Viva con Agua",651.3560008410764,13
17499,"Bradford","England","Run","0.69",14,"SUNDAY","Viva con Agua",1462.881,14
12624,"Portsmouth","England","Run","0.08",1,"MONDAY","Viva con Agua",143.5953593678399,19
10807,"Bradford","England","Run","0.34",7,"FRIDAY","Viva con Agua",737.8240015837058,12
6392,"Edinburgh","Scotland","Bike","1.17",24,"THURSDAY","Die Arche",2469.6363085019366,16
6664,"City of London","England","Bike","2.64",53,"SUNDAY","Tafel Deutschland",5564.844288307635,13
17523,"Wakefield","England","Bike","0.60",12,"WEDNESDAY","Viva con Agua",1273.692,16
12627,"Portsmouth","England","Run","0.08",1,"TUESDAY","Tafel Deutschland",154.8984929107133,19
10812,"Leeds","England","Run","0.33",7,"SUNDAY","Viva con Agua",691.544570475946,10
6091,"Sheffield","England","Bike","0.28",6,"MONDAY","Viva con Agua",590.736534008489,16
6674,"Birmingham","England","Bike","0.83",17,"SUNDAY","Tafel Deutschland",1754.3684424466167,13
17525,"Leeds","England","Run","0.60",12,"MONDAY","Viva con Agua",1282.05,15
12705,"Leeds","England","Run","0.07",1,"SUNDAY","Viva con Agua",124.06277888356924,18
10822,"Leeds","England","Run","0.34",7,"MONDAY","Tafel Deutschland",712.5627585638159,18
6393,"Edinburgh","Scotland","Bike","1.22",25,"SUNDAY","Die Arche",2582.7093611618407,10
6675,"Birmingham","England","Bike","1.08",22,"SUNDAY","Tafel Deutschland",2260.8753987971186,13
6092,"Derby","England","Run","0.29",6,"TUESDAY","Viva con Agua",639.3012537773126,5
17589,"City of London","England","Bike","0.55",11,"FRIDAY","Viva con Agua",1157.121,16
12706,"Leeds","England","Run","0.08",1,"MONDAY","Viva con Agua",149.19465295595836,5
10836,"Leeds","England","Run","0.35",7,"WEDNESDAY",,750.9197565167428,8
6683,"Derby","England","Bike","0.86",17,"SATURDAY","Tafel Deutschland",1825.536686443629,9
17593,"Liverpool","England","Bike","0.68",14,"FRIDAY","Viva con Agua",1424.7135,17
12707,"Leeds","England","Run","0.08",1,"MONDAY","Viva con Agua",151.56384510360203,16
10849,"Leeds","England","Run","0.34",7,"THURSDAY","Viva con Agua",717.8478022113034,17
6394,"Edinburgh","Scotland","Bike","1.20",24,"SUNDAY","Die Arche",2538.9911082947046,8
6194,"Brighton and Hove","England","Bike","0.28",6,"SUNDAY","Die Arche",606.1333892064772,10
6691,"Wakefield","England","Bike","1.14",23,"SUNDAY","Tafel Deutschland",2405.680961164864,7
17614,"St. Albans","England","Bike","0.57",12,"MONDAY","Viva con Agua",1214.1885,16
12716,"Wells","England","Run","0.07",1,"SUNDAY","Viva con Agua",120.54461904629694,6
10854,"Birmingham","England","Bike","0.40",8,"SUNDAY","Viva con Agua",846.3501539880925,16
6694,"York","England","Bike","0.93",19,"SATURDAY","Tafel Deutschland",1945.4366497892254,7
6242,"City of London","England","Run","0.28",6,"SUNDAY","Tafel Deutschland",579.7400131387835,4
17627,"Liverpool","England","Bike","0.58",12,"SUNDAY","Viva con Agua",1243.683,16
6428,"Edinburgh","Scotland","Bike","1.34",27,"SUNDAY","Die Arche",2814.0885840626215,8
12718,"Wells","England","Run","0.05",1,"SUNDAY","Viva con Agua",109.77188734037637,8
10886,"Birmingham","England","Bike","0.35",7,"THURSDAY","Die Arche",754.3538573058419,9
6253,"Salisbury","England","Run","0.30",6,"WEDNESDAY","Tafel Deutschland",646.4394030710137,16
6700,"Sunderland","England","Bike","1.41",28,"SUNDAY","Tafel Deutschland",2979.739257890956,7
17632,"Manchester","England","Run","0.55",11,"WEDNESDAY","Viva con Agua",1156.3125,15
12719,"Wells","England","Run","0.08",1,"SUNDAY","Viva con Agua",139.48566701949278,17
10896,"Peterborough","England","Run","0.34",7,"FRIDAY","Viva con Agua",734.5827840535437,5
6279,"City of London","England","Bike","0.28",6,"MONDAY","Die Arche",593.331860937071,14
6454,"Cardiff","Wales","Bike","0.60",12,"SATURDAY","Viva con Agua",1277.9256899323816,8
6701,"Sunderland","England","Bike","1.42",29,"SATURDAY","Tafel Deutschland",2998.3391006456977,5
17633,"Manchester","England","Run","0.53",11,"WEDNESDAY","Viva con Agua",1103.6865,15
12722,"City of London","England","Bike","0.02",1,"SATURDAY","Tafel Deutschland",57.277945559338335,7
10899,"Bradford","England","Bike","0.34",7,"FRIDAY","Die Arche",727.7045375104684,8
6309,"Birmingham","England","Bike","0.28",6,"FRIDAY","Die Arche",580.4802596833994,14
6702,"Sunderland","England","Bike","1.44",29,"SUNDAY","Tafel Deutschland",3039.319252832253,7
10908,"Peterborough","England","Run","0.38",8,"MONDAY","Die Arche",798.2740589390601,5
17635,"Manchester","England","Run","0.59",12,"SUNDAY","Tafel Deutschland",1260.924,11
12736,"Coventry","England","Run","0.07",1,"FRIDAY","Viva con Agua",129.22690109813186,18
6457,"Edinburgh","Scotland","Bike","0.47",10,"SATURDAY","Viva con Agua",1013.634158235616,10
6333,"Coventry","England","Run","0.32",6,"MONDAY","Die Arche",666.0716583404676,5
6703,"Sunderland","England","Bike","1.41",28,"SUNDAY","Tafel Deutschland",2975.911539431745,13
10909,"Preston","England","Run","0.33",7,"MONDAY","Viva con Agua",696.7600726545485,12
12747,"York","England","Run","0.04",1,"MONDAY","Tafel Deutschland",62.39277056949529,19
17639,"Liverpool","England","Bike","0.57",12,"MONDAY","Viva con Agua",1217.7375,16
6339,"Peterborough","England","Run","0.30",6,"SATURDAY","Viva con Agua",649.0046897594482,13
6705,"Sunderland","England","Bike","1.43",29,"SUNDAY","Tafel Deutschland",3027.9224554966745,13
10929,"Peterborough","England","Run","0.34",7,"WEDNESDAY","Die Arche",705.446272913159,5
12750,"York","England","Run","0.08",1,"SUNDAY","Viva con Agua",138.1118931224613,20
6471,"Cardiff","Wales","Bike","0.64",13,"SATURDAY","Die Arche",1349.2371991393852,8
17673,"Sheffield","England","Run","0.59",12,"THURSDAY","Tafel Deutschland",1261.1025,13
6341,"Liverpool","England","Run","0.32",6,"WEDNESDAY","Viva con Agua",672.9952998490315,15
6711,"Sunderland","England","Bike","2.64",53,"SUNDAY","Tafel Deutschland",5569.143714492558,6
10936,"Derby","England","Run","0.35",7,"FRIDAY","Viva con Agua",761.4341155300781,16
12786,"Birmingham","England","Run","0.08",1,"FRIDAY","Tafel Deutschland",144.0770383636215,15
17684,"Wakefield","England","Run","0.68",14,"TUESDAY","Die Arche",1432.704,16
6357,"Birmingham","England","Run","0.28",6,"WEDNESDAY","Tafel Deutschland",598.3260978893717,15
6712,"Sunderland","England","Bike","2.81",56,"SATURDAY","Tafel Deutschland",5898.518033048092,7
10939,"Wakefield","England","Run","0.40",8,"MONDAY","Tafel Deutschland",852.8320928229138,16
12787,"Birmingham","England","Run","0.04",1,"MONDAY","Tafel Deutschland",66.69714741302377,11
6484,"Aberdeen","Scotland","Bike","0.63",13,"SUNDAY","Tafel Deutschland",1328.9390991965759,14
17714,"Birmingham","England","Run","0.53",11,"FRIDAY","Viva con Agua",1103.8965,4
6400,"Liverpool","England","Run","0.30",6,"WEDNESDAY","Viva con Agua",641.4629746847066,16
6743,"Durham","England","Bike","1.40",28,"SATURDAY","Viva con Agua",2956.5314911319415,9
10949,"Preston","England","Run","0.34",7,"MONDAY","Viva con Agua",734.0923421494016,12
12791,"Southampton","England","Run","0.07",1,"SATURDAY","Viva con Agua",117.44869576357621,7
